Country,StateProv,Date,Count
Italy,Italy,2020-02-24,229
Italy,Italy,2020-02-25,322
Italy,Italy,2020-02-26,453
Italy,Italy,2020-02-27,655
Italy,Italy,2020-02-28,888
Italy,Italy,2020-02-29,1128
Italy,Italy,2020-03-01,1694
Italy,Italy,2020-03-02,2036
Italy,Italy,2020-03-03,2502
Italy,Italy,2020-03-04,3089
Italy,Italy,2020-03-05,3858
Italy,Italy,2020-03-06,4636
Italy,Italy,2020-03-07,5883
Italy,Italy,2020-03-08,7375
Italy,Italy,2020-03-09,9172
Italy,Italy,2020-03-10,10149
Italy,Italy,2020-03-11,12462
Italy,Italy,2020-03-12,12462
Italy,Italy,2020-03-13,17660
Italy,Italy,2020-03-14,21157
Italy,Italy,2020-03-15,24747
Italy,Italy,2020-03-16,27980
Italy,Italy,2020-03-17,31506
Italy,Italy,2020-03-18,35713
Italy,Italy,2020-03-19,41035
Italy,Italy,2020-03-20,47021
Italy,Italy,2020-03-21,53578
Italy,Italy,2020-03-22,59138
Jamaica,Jamaica,2020-03-11,1
Jamaica,Jamaica,2020-03-12,2
Jamaica,Jamaica,2020-03-13,8
Jamaica,Jamaica,2020-03-14,8
Jamaica,Jamaica,2020-03-15,10
Jamaica,Jamaica,2020-03-16,10
Jamaica,Jamaica,2020-03-17,12
Jamaica,Jamaica,2020-03-18,13
Jamaica,Jamaica,2020-03-19,15
Jamaica,Jamaica,2020-03-20,16
Jamaica,Jamaica,2020-03-21,16
Jamaica,Jamaica,2020-03-22,16
Japan,Japan,2020-01-22,2
Japan,Japan,2020-01-23,1
Japan,Japan,2020-01-24,2
Japan,Japan,2020-01-25,2
Japan,Japan,2020-01-26,4
Japan,Japan,2020-01-27,4
Japan,Japan,2020-01-28,7
Japan,Japan,2020-01-29,7
Japan,Japan,2020-01-30,11
Japan,Japan,2020-01-31,15
Japan,Japan,2020-02-01,20
Japan,Japan,2020-02-02,20
Japan,Japan,2020-02-03,20
Japan,Japan,2020-02-04,22
Japan,Japan,2020-02-05,22
Japan,Japan,2020-02-06,45
Japan,Japan,2020-02-07,25
Japan,Japan,2020-02-08,25
Japan,Japan,2020-02-09,26
Japan,Japan,2020-02-10,26
Japan,Japan,2020-02-11,26
Japan,Japan,2020-02-12,28
Japan,Japan,2020-02-13,28
Japan,Japan,2020-02-14,29
Japan,Japan,2020-02-15,43
Japan,Japan,2020-02-16,59
Japan,Japan,2020-02-17,66
Japan,Japan,2020-02-18,74
Japan,Japan,2020-02-19,84
Japan,Japan,2020-02-20,94
Japan,Japan,2020-02-21,105
Japan,Japan,2020-02-22,122
Japan,Japan,2020-02-23,147
Japan,Japan,2020-02-24,159
Japan,Japan,2020-02-25,170
Japan,Japan,2020-02-26,189
Japan,Japan,2020-02-27,214
Japan,Japan,2020-02-28,228
Japan,Japan,2020-02-29,241
Japan,Japan,2020-03-01,256
Japan,Japan,2020-03-02,274
Japan,Japan,2020-03-03,293
Japan,Japan,2020-03-04,331
Japan,Japan,2020-03-05,360
Japan,Japan,2020-03-06,420
Japan,Japan,2020-03-07,461
Japan,Japan,2020-03-08,502
Japan,Japan,2020-03-09,511
Japan,Japan,2020-03-10,581
Japan,Japan,2020-03-11,639
Japan,Japan,2020-03-12,639
Japan,Japan,2020-03-13,701
Japan,Japan,2020-03-14,773
Japan,Japan,2020-03-15,839
Japan,Japan,2020-03-16,825
Japan,Japan,2020-03-17,878
Japan,Japan,2020-03-18,889
Japan,Japan,2020-03-19,924
Japan,Japan,2020-03-20,963
Japan,Japan,2020-03-21,1007
Japan,Japan,2020-03-22,1086
Jordan,Jordan,2020-03-03,1
Jordan,Jordan,2020-03-04,1
Jordan,Jordan,2020-03-05,1
Jordan,Jordan,2020-03-06,1
Jordan,Jordan,2020-03-07,1
Jordan,Jordan,2020-03-08,1
Jordan,Jordan,2020-03-09,1
Jordan,Jordan,2020-03-10,1
Jordan,Jordan,2020-03-11,1
Jordan,Jordan,2020-03-12,1
Jordan,Jordan,2020-03-13,1
Jordan,Jordan,2020-03-14,1
Jordan,Jordan,2020-03-15,8
Jordan,Jordan,2020-03-16,17
Jordan,Jordan,2020-03-17,34
Jordan,Jordan,2020-03-18,52
Jordan,Jordan,2020-03-19,69
Jordan,Jordan,2020-03-20,85
Jordan,Jordan,2020-03-21,85
Jordan,Jordan,2020-03-22,112
Kazakhstan,Kazakhstan,2020-03-13,4
Kazakhstan,Kazakhstan,2020-03-14,6
Kazakhstan,Kazakhstan,2020-03-15,9
Kazakhstan,Kazakhstan,2020-03-16,10
Kazakhstan,Kazakhstan,2020-03-17,33
Kazakhstan,Kazakhstan,2020-03-18,35
Kazakhstan,Kazakhstan,2020-03-19,44
Kazakhstan,Kazakhstan,2020-03-20,49
Kazakhstan,Kazakhstan,2020-03-21,53
Kazakhstan,Kazakhstan,2020-03-22,60
Kenya,Kenya,2020-03-13,1
Kenya,Kenya,2020-03-14,1
Kenya,Kenya,2020-03-15,3
Kenya,Kenya,2020-03-16,3
Kenya,Kenya,2020-03-17,3
Kenya,Kenya,2020-03-18,3
Kenya,Kenya,2020-03-19,7
Kenya,Kenya,2020-03-20,7
Kenya,Kenya,2020-03-21,7
Kenya,Kenya,2020-03-22,15
"Korea, South","Korea, South",2020-01-22,1
"Korea, South","Korea, South",2020-01-23,1
"Korea, South","Korea, South",2020-01-24,2
"Korea, South","Korea, South",2020-01-25,2
"Korea, South","Korea, South",2020-01-26,3
"Korea, South","Korea, South",2020-01-27,4
"Korea, South","Korea, South",2020-01-28,4
"Korea, South","Korea, South",2020-01-29,4
"Korea, South","Korea, South",2020-01-30,4
"Korea, South","Korea, South",2020-01-31,11
"Korea, South","Korea, South",2020-02-01,12
"Korea, South","Korea, South",2020-02-02,15
"Korea, South","Korea, South",2020-02-03,15
"Korea, South","Korea, South",2020-02-04,16
"Korea, South","Korea, South",2020-02-05,19
"Korea, South","Korea, South",2020-02-06,23
"Korea, South","Korea, South",2020-02-07,24
"Korea, South","Korea, South",2020-02-08,24
"Korea, South","Korea, South",2020-02-09,25
"Korea, South","Korea, South",2020-02-10,27
"Korea, South","Korea, South",2020-02-11,28
"Korea, South","Korea, South",2020-02-12,28
"Korea, South","Korea, South",2020-02-13,28
"Korea, South","Korea, South",2020-02-14,28
"Korea, South","Korea, South",2020-02-15,28
"Korea, South","Korea, South",2020-02-16,29
"Korea, South","Korea, South",2020-02-17,30
"Korea, South","Korea, South",2020-02-18,31
"Korea, South","Korea, South",2020-02-19,31
"Korea, South","Korea, South",2020-02-20,104
"Korea, South","Korea, South",2020-02-21,204
"Korea, South","Korea, South",2020-02-22,433
"Korea, South","Korea, South",2020-02-23,602
"Korea, South","Korea, South",2020-02-24,833
"Korea, South","Korea, South",2020-02-25,977
"Korea, South","Korea, South",2020-02-26,1261
"Korea, South","Korea, South",2020-02-27,1766
"Korea, South","Korea, South",2020-02-28,2337
"Korea, South","Korea, South",2020-02-29,3150
"Korea, South","Korea, South",2020-03-01,3736
"Korea, South","Korea, South",2020-03-02,4335
"Korea, South","Korea, South",2020-03-03,5186
"Korea, South","Korea, South",2020-03-04,5621
"Korea, South","Korea, South",2020-03-05,6088
"Korea, South","Korea, South",2020-03-06,6593
"Korea, South","Korea, South",2020-03-07,7041
"Korea, South","Korea, South",2020-03-08,7314
"Korea, South","Korea, South",2020-03-09,7478
"Korea, South","Korea, South",2020-03-10,7513
"Korea, South","Korea, South",2020-03-11,7755
"Korea, South","Korea, South",2020-03-12,7869
"Korea, South","Korea, South",2020-03-13,7979
"Korea, South","Korea, South",2020-03-14,8086
"Korea, South","Korea, South",2020-03-15,8162
"Korea, South","Korea, South",2020-03-16,8236
"Korea, South","Korea, South",2020-03-17,8320
"Korea, South","Korea, South",2020-03-18,8413
"Korea, South","Korea, South",2020-03-19,8565
"Korea, South","Korea, South",2020-03-20,8652
"Korea, South","Korea, South",2020-03-21,8799
"Korea, South","Korea, South",2020-03-22,8897
Kosovo,Kosovo,2020-03-15,2
Kosovo,Kosovo,2020-03-16,2
Kosovo,Kosovo,2020-03-17,2
Kosovo,Kosovo,2020-03-18,2
Kosovo,Kosovo,2020-03-19,2
Kosovo,Kosovo,2020-03-20,2
Kosovo,Kosovo,2020-03-21,2
Kosovo,Kosovo,2020-03-22,2
Kuwait,Kuwait,2020-02-24,1
Kuwait,Kuwait,2020-02-25,11
Kuwait,Kuwait,2020-02-26,26
Kuwait,Kuwait,2020-02-27,43
Kuwait,Kuwait,2020-02-28,45
Kuwait,Kuwait,2020-02-29,45
Kuwait,Kuwait,2020-03-01,45
Kuwait,Kuwait,2020-03-02,56
Kuwait,Kuwait,2020-03-03,56
Kuwait,Kuwait,2020-03-04,56
Kuwait,Kuwait,2020-03-05,58
Kuwait,Kuwait,2020-03-06,58
Kuwait,Kuwait,2020-03-07,61
Kuwait,Kuwait,2020-03-08,64
Kuwait,Kuwait,2020-03-09,64
Kuwait,Kuwait,2020-03-10,69
Kuwait,Kuwait,2020-03-11,72
Kuwait,Kuwait,2020-03-12,80
Kuwait,Kuwait,2020-03-13,80
Kuwait,Kuwait,2020-03-14,104
Kuwait,Kuwait,2020-03-15,112
Kuwait,Kuwait,2020-03-16,123
Kuwait,Kuwait,2020-03-17,130
Kuwait,Kuwait,2020-03-18,142
Kuwait,Kuwait,2020-03-19,148
Kuwait,Kuwait,2020-03-20,159
Kuwait,Kuwait,2020-03-21,176
Kuwait,Kuwait,2020-03-22,188
Kyrgyzstan,Kyrgyzstan,2020-03-18,3
Kyrgyzstan,Kyrgyzstan,2020-03-19,3
Kyrgyzstan,Kyrgyzstan,2020-03-20,6
Kyrgyzstan,Kyrgyzstan,2020-03-21,14
Kyrgyzstan,Kyrgyzstan,2020-03-22,14
Latvia,Latvia,2020-03-02,1
Latvia,Latvia,2020-03-03,1
Latvia,Latvia,2020-03-04,1
Latvia,Latvia,2020-03-05,1
Latvia,Latvia,2020-03-06,1
Latvia,Latvia,2020-03-07,1
Latvia,Latvia,2020-03-08,2
Latvia,Latvia,2020-03-09,6
Latvia,Latvia,2020-03-10,8
Latvia,Latvia,2020-03-11,10
Latvia,Latvia,2020-03-12,10
Latvia,Latvia,2020-03-13,17
Latvia,Latvia,2020-03-14,26
Latvia,Latvia,2020-03-15,30
Latvia,Latvia,2020-03-16,34
Latvia,Latvia,2020-03-17,49
Latvia,Latvia,2020-03-18,71
Latvia,Latvia,2020-03-19,86
Latvia,Latvia,2020-03-20,111
Latvia,Latvia,2020-03-21,124
Latvia,Latvia,2020-03-22,139
Lebanon,Lebanon,2020-02-21,1
Lebanon,Lebanon,2020-02-22,1
Lebanon,Lebanon,2020-02-23,1
Lebanon,Lebanon,2020-02-24,1
Lebanon,Lebanon,2020-02-25,1
Lebanon,Lebanon,2020-02-26,2
Lebanon,Lebanon,2020-02-27,2
Lebanon,Lebanon,2020-02-28,2
Lebanon,Lebanon,2020-02-29,4
Lebanon,Lebanon,2020-03-01,10
Lebanon,Lebanon,2020-03-02,13
Lebanon,Lebanon,2020-03-03,13
Lebanon,Lebanon,2020-03-04,13
Lebanon,Lebanon,2020-03-05,16
Lebanon,Lebanon,2020-03-06,22
Lebanon,Lebanon,2020-03-07,22
Lebanon,Lebanon,2020-03-08,32
Lebanon,Lebanon,2020-03-09,32
Lebanon,Lebanon,2020-03-10,41
Lebanon,Lebanon,2020-03-11,61
Lebanon,Lebanon,2020-03-12,61
Lebanon,Lebanon,2020-03-13,77
Lebanon,Lebanon,2020-03-14,93
Lebanon,Lebanon,2020-03-15,110
Lebanon,Lebanon,2020-03-16,99
Lebanon,Lebanon,2020-03-17,120
Lebanon,Lebanon,2020-03-18,133
Lebanon,Lebanon,2020-03-19,157
Lebanon,Lebanon,2020-03-20,163
Lebanon,Lebanon,2020-03-21,187
Lebanon,Lebanon,2020-03-22,248
Liberia,Liberia,2020-03-16,1
Liberia,Liberia,2020-03-17,1
Liberia,Liberia,2020-03-18,2
Liberia,Liberia,2020-03-19,2
Liberia,Liberia,2020-03-20,2
Liberia,Liberia,2020-03-21,3
Liberia,Liberia,2020-03-22,3
Liechtenstein,Liechtenstein,2020-03-04,1
Liechtenstein,Liechtenstein,2020-03-05,1
Liechtenstein,Liechtenstein,2020-03-06,1
Liechtenstein,Liechtenstein,2020-03-07,1
Liechtenstein,Liechtenstein,2020-03-08,1
Liechtenstein,Liechtenstein,2020-03-09,1
Liechtenstein,Liechtenstein,2020-03-10,1
Liechtenstein,Liechtenstein,2020-03-11,1
Liechtenstein,Liechtenstein,2020-03-12,1
Liechtenstein,Liechtenstein,2020-03-13,1
Liechtenstein,Liechtenstein,2020-03-14,4
Liechtenstein,Liechtenstein,2020-03-15,4
Liechtenstein,Liechtenstein,2020-03-16,4
Liechtenstein,Liechtenstein,2020-03-17,7
Liechtenstein,Liechtenstein,2020-03-18,28
Liechtenstein,Liechtenstein,2020-03-19,28
Liechtenstein,Liechtenstein,2020-03-20,28
Liechtenstein,Liechtenstein,2020-03-21,37
Liechtenstein,Liechtenstein,2020-03-22,37
Lithuania,Lithuania,2020-02-28,1
Lithuania,Lithuania,2020-02-29,1
Lithuania,Lithuania,2020-03-01,1
Lithuania,Lithuania,2020-03-02,1
Lithuania,Lithuania,2020-03-03,1
Lithuania,Lithuania,2020-03-04,1
Lithuania,Lithuania,2020-03-05,1
Lithuania,Lithuania,2020-03-06,1
Lithuania,Lithuania,2020-03-07,1
Lithuania,Lithuania,2020-03-08,1
Lithuania,Lithuania,2020-03-09,1
Lithuania,Lithuania,2020-03-10,1
Lithuania,Lithuania,2020-03-11,3
Lithuania,Lithuania,2020-03-12,3
Lithuania,Lithuania,2020-03-13,6
Lithuania,Lithuania,2020-03-14,8
Lithuania,Lithuania,2020-03-15,12
Lithuania,Lithuania,2020-03-16,17
Lithuania,Lithuania,2020-03-17,25
Lithuania,Lithuania,2020-03-18,27
Lithuania,Lithuania,2020-03-19,36
Lithuania,Lithuania,2020-03-20,49
Lithuania,Lithuania,2020-03-21,83
Lithuania,Lithuania,2020-03-22,131
Luxembourg,Luxembourg,2020-02-29,1
Luxembourg,Luxembourg,2020-03-01,1
Luxembourg,Luxembourg,2020-03-02,1
Luxembourg,Luxembourg,2020-03-03,1
Luxembourg,Luxembourg,2020-03-04,1
Luxembourg,Luxembourg,2020-03-05,1
Luxembourg,Luxembourg,2020-03-06,2
Luxembourg,Luxembourg,2020-03-07,2
Luxembourg,Luxembourg,2020-03-08,3
Luxembourg,Luxembourg,2020-03-09,3
Luxembourg,Luxembourg,2020-03-10,5
Luxembourg,Luxembourg,2020-03-11,7
Luxembourg,Luxembourg,2020-03-12,19
Luxembourg,Luxembourg,2020-03-13,34
Luxembourg,Luxembourg,2020-03-14,51
Luxembourg,Luxembourg,2020-03-15,59
Luxembourg,Luxembourg,2020-03-16,77
Luxembourg,Luxembourg,2020-03-17,140
Luxembourg,Luxembourg,2020-03-18,203
Luxembourg,Luxembourg,2020-03-19,335
Luxembourg,Luxembourg,2020-03-20,484
Luxembourg,Luxembourg,2020-03-21,670
Luxembourg,Luxembourg,2020-03-22,798
Madagascar,Madagascar,2020-03-20,3
Madagascar,Madagascar,2020-03-21,3
Madagascar,Madagascar,2020-03-22,3
Malaysia,Malaysia,2020-01-25,3
Malaysia,Malaysia,2020-01-26,4
Malaysia,Malaysia,2020-01-27,4
Malaysia,Malaysia,2020-01-28,4
Malaysia,Malaysia,2020-01-29,7
Malaysia,Malaysia,2020-01-30,8
Malaysia,Malaysia,2020-01-31,8
Malaysia,Malaysia,2020-02-01,8
Malaysia,Malaysia,2020-02-02,8
Malaysia,Malaysia,2020-02-03,8
Malaysia,Malaysia,2020-02-04,10
Malaysia,Malaysia,2020-02-05,12
Malaysia,Malaysia,2020-02-06,12
Malaysia,Malaysia,2020-02-07,12
Malaysia,Malaysia,2020-02-08,16
Malaysia,Malaysia,2020-02-09,16
Malaysia,Malaysia,2020-02-10,18
Malaysia,Malaysia,2020-02-11,18
Malaysia,Malaysia,2020-02-12,18
Malaysia,Malaysia,2020-02-13,19
Malaysia,Malaysia,2020-02-14,19
Malaysia,Malaysia,2020-02-15,22
Malaysia,Malaysia,2020-02-16,22
Malaysia,Malaysia,2020-02-17,22
Malaysia,Malaysia,2020-02-18,22
Malaysia,Malaysia,2020-02-19,22
Malaysia,Malaysia,2020-02-20,22
Malaysia,Malaysia,2020-02-21,22
Malaysia,Malaysia,2020-02-22,22
Malaysia,Malaysia,2020-02-23,22
Malaysia,Malaysia,2020-02-24,22
Malaysia,Malaysia,2020-02-25,22
Malaysia,Malaysia,2020-02-26,22
Malaysia,Malaysia,2020-02-27,23
Malaysia,Malaysia,2020-02-28,23
Malaysia,Malaysia,2020-02-29,25
Malaysia,Malaysia,2020-03-01,29
Malaysia,Malaysia,2020-03-02,29
Malaysia,Malaysia,2020-03-03,36
Malaysia,Malaysia,2020-03-04,50
Malaysia,Malaysia,2020-03-05,50
Malaysia,Malaysia,2020-03-06,83
Malaysia,Malaysia,2020-03-07,93
Malaysia,Malaysia,2020-03-08,99
Malaysia,Malaysia,2020-03-09,117
Malaysia,Malaysia,2020-03-10,129
Malaysia,Malaysia,2020-03-11,149
Malaysia,Malaysia,2020-03-12,149
Malaysia,Malaysia,2020-03-13,197
Malaysia,Malaysia,2020-03-14,238
Malaysia,Malaysia,2020-03-15,428
Malaysia,Malaysia,2020-03-16,566
Malaysia,Malaysia,2020-03-17,673
Malaysia,Malaysia,2020-03-18,790
Malaysia,Malaysia,2020-03-19,900
Malaysia,Malaysia,2020-03-20,1030
Malaysia,Malaysia,2020-03-21,1183
Malaysia,Malaysia,2020-03-22,1306
Maldives,Maldives,2020-03-08,4
Maldives,Maldives,2020-03-09,4
Maldives,Maldives,2020-03-10,6
Maldives,Maldives,2020-03-11,8
Maldives,Maldives,2020-03-12,8
Maldives,Maldives,2020-03-13,9
Maldives,Maldives,2020-03-14,10
Maldives,Maldives,2020-03-15,13
Maldives,Maldives,2020-03-16,13
Maldives,Maldives,2020-03-17,13
Maldives,Maldives,2020-03-18,13
Maldives,Maldives,2020-03-19,13
Maldives,Maldives,2020-03-20,13
Maldives,Maldives,2020-03-21,13
Maldives,Maldives,2020-03-22,13
Malta,Malta,2020-03-07,3
Malta,Malta,2020-03-08,3
Malta,Malta,2020-03-09,3
Malta,Malta,2020-03-10,5
Malta,Malta,2020-03-11,6
Malta,Malta,2020-03-12,6
Malta,Malta,2020-03-13,12
Malta,Malta,2020-03-14,18
Malta,Malta,2020-03-15,21
Malta,Malta,2020-03-16,30
Malta,Malta,2020-03-17,38
Malta,Malta,2020-03-18,38
Malta,Malta,2020-03-19,53
Malta,Malta,2020-03-20,64
Malta,Malta,2020-03-21,73
Malta,Malta,2020-03-22,90
Martinique,Martinique,2020-03-07,2
Martinique,Martinique,2020-03-08,2
Martinique,Martinique,2020-03-09,2
Martinique,Martinique,2020-03-10,2
Martinique,Martinique,2020-03-11,3
Martinique,Martinique,2020-03-12,3
Martinique,Martinique,2020-03-13,3
Martinique,Martinique,2020-03-14,9
Martinique,Martinique,2020-03-15,9
Martinique,Martinique,2020-03-16,15
Martinique,Martinique,2020-03-17,16
Martinique,Martinique,2020-03-18,19
Martinique,Martinique,2020-03-19,23
Martinique,Martinique,2020-03-20,32
Martinique,Martinique,2020-03-21,32
Martinique,Martinique,2020-03-22,37
Mauritania,Mauritania,2020-03-14,1
Mauritania,Mauritania,2020-03-15,1
Mauritania,Mauritania,2020-03-16,1
Mauritania,Mauritania,2020-03-17,1
Mauritania,Mauritania,2020-03-18,1
Mauritania,Mauritania,2020-03-19,2
Mauritania,Mauritania,2020-03-20,2
Mauritania,Mauritania,2020-03-21,2
Mauritania,Mauritania,2020-03-22,2
Mauritius,Mauritius,2020-03-18,3
Mauritius,Mauritius,2020-03-19,3
Mauritius,Mauritius,2020-03-20,12
Mauritius,Mauritius,2020-03-21,14
Mauritius,Mauritius,2020-03-22,18
Mexico,Mexico,2020-02-28,1
Mexico,Mexico,2020-02-29,4
Mexico,Mexico,2020-03-01,5
Mexico,Mexico,2020-03-02,5
Mexico,Mexico,2020-03-03,5
Mexico,Mexico,2020-03-04,5
Mexico,Mexico,2020-03-05,5
Mexico,Mexico,2020-03-06,6
Mexico,Mexico,2020-03-07,6
Mexico,Mexico,2020-03-08,7
Mexico,Mexico,2020-03-09,7
Mexico,Mexico,2020-03-10,7
Mexico,Mexico,2020-03-11,8
Mexico,Mexico,2020-03-12,12
Mexico,Mexico,2020-03-13,12
Mexico,Mexico,2020-03-14,26
Mexico,Mexico,2020-03-15,41
Mexico,Mexico,2020-03-16,53
Mexico,Mexico,2020-03-17,82
Mexico,Mexico,2020-03-18,93
Mexico,Mexico,2020-03-19,118
Mexico,Mexico,2020-03-20,164
Mexico,Mexico,2020-03-21,203
Mexico,Mexico,2020-03-22,251
Moldova,Moldova,2020-03-08,1
Moldova,Moldova,2020-03-09,1
Moldova,Moldova,2020-03-10,3
Moldova,Moldova,2020-03-11,3
Moldova,Moldova,2020-03-12,3
Moldova,Moldova,2020-03-13,6
Moldova,Moldova,2020-03-14,12
Moldova,Moldova,2020-03-15,23
Moldova,Moldova,2020-03-16,23
Moldova,Moldova,2020-03-17,30
Moldova,Moldova,2020-03-18,30
Moldova,Moldova,2020-03-19,49
Moldova,Moldova,2020-03-20,66
Moldova,Moldova,2020-03-21,80
Moldova,Moldova,2020-03-22,94
Monaco,Monaco,2020-02-29,1
Monaco,Monaco,2020-03-01,1
Monaco,Monaco,2020-03-02,1
Monaco,Monaco,2020-03-03,1
Monaco,Monaco,2020-03-04,1
Monaco,Monaco,2020-03-05,1
Monaco,Monaco,2020-03-06,1
Monaco,Monaco,2020-03-07,1
Monaco,Monaco,2020-03-08,1
Monaco,Monaco,2020-03-09,1
Monaco,Monaco,2020-03-10,1
Monaco,Monaco,2020-03-11,1
Monaco,Monaco,2020-03-12,2
Monaco,Monaco,2020-03-13,2
Monaco,Monaco,2020-03-14,2
Monaco,Monaco,2020-03-15,2
Monaco,Monaco,2020-03-16,7
Monaco,Monaco,2020-03-17,7
Monaco,Monaco,2020-03-18,7
Monaco,Monaco,2020-03-19,7
Monaco,Monaco,2020-03-20,11
Monaco,Monaco,2020-03-21,11
Monaco,Monaco,2020-03-22,23
Mongolia,Mongolia,2020-03-10,1
Mongolia,Mongolia,2020-03-11,1
Mongolia,Mongolia,2020-03-12,1
Mongolia,Mongolia,2020-03-13,1
Mongolia,Mongolia,2020-03-14,1
Mongolia,Mongolia,2020-03-15,1
Mongolia,Mongolia,2020-03-16,1
Mongolia,Mongolia,2020-03-17,5
Mongolia,Mongolia,2020-03-18,6
Mongolia,Mongolia,2020-03-19,6
Mongolia,Mongolia,2020-03-20,6
Mongolia,Mongolia,2020-03-21,10
Mongolia,Mongolia,2020-03-22,10
Montenegro,Montenegro,2020-03-17,2
Montenegro,Montenegro,2020-03-18,1
Montenegro,Montenegro,2020-03-19,3
Montenegro,Montenegro,2020-03-20,14
Montenegro,Montenegro,2020-03-21,14
Montenegro,Montenegro,2020-03-22,21
Morocco,Morocco,2020-03-02,1
Morocco,Morocco,2020-03-03,1
Morocco,Morocco,2020-03-04,1
Morocco,Morocco,2020-03-05,2
Morocco,Morocco,2020-03-06,2
Morocco,Morocco,2020-03-07,2
Morocco,Morocco,2020-03-08,2
Morocco,Morocco,2020-03-09,2
Morocco,Morocco,2020-03-10,3
Morocco,Morocco,2020-03-11,5
Morocco,Morocco,2020-03-12,6
Morocco,Morocco,2020-03-13,7
Morocco,Morocco,2020-03-14,17
Morocco,Morocco,2020-03-15,28
Morocco,Morocco,2020-03-16,29
Morocco,Morocco,2020-03-17,38
Morocco,Morocco,2020-03-18,49
Morocco,Morocco,2020-03-19,63
Morocco,Morocco,2020-03-20,77
Morocco,Morocco,2020-03-21,96
Morocco,Morocco,2020-03-22,115
Mozambique,Mozambique,2020-03-22,1
Namibia,Namibia,2020-03-14,2
Namibia,Namibia,2020-03-15,2
Namibia,Namibia,2020-03-16,2
Namibia,Namibia,2020-03-17,2
Namibia,Namibia,2020-03-18,2
Namibia,Namibia,2020-03-19,3
Namibia,Namibia,2020-03-20,3
Namibia,Namibia,2020-03-21,3
Namibia,Namibia,2020-03-22,3
Nepal,Nepal,2020-01-25,1
Nepal,Nepal,2020-01-26,1
Nepal,Nepal,2020-01-27,1
Nepal,Nepal,2020-01-28,1
Nepal,Nepal,2020-01-29,1
Nepal,Nepal,2020-01-30,1
Nepal,Nepal,2020-01-31,1
Nepal,Nepal,2020-02-01,1
Nepal,Nepal,2020-02-02,1
Nepal,Nepal,2020-02-03,1
Nepal,Nepal,2020-02-04,1
Nepal,Nepal,2020-02-05,1
Nepal,Nepal,2020-02-06,1
Nepal,Nepal,2020-02-07,1
Nepal,Nepal,2020-02-08,1
Nepal,Nepal,2020-02-09,1
Nepal,Nepal,2020-02-10,1
Nepal,Nepal,2020-02-11,1
Nepal,Nepal,2020-02-12,1
Nepal,Nepal,2020-02-13,1
Nepal,Nepal,2020-02-14,1
Nepal,Nepal,2020-02-15,1
Nepal,Nepal,2020-02-16,1
Nepal,Nepal,2020-02-17,1
Nepal,Nepal,2020-02-18,1
Nepal,Nepal,2020-02-19,1
Nepal,Nepal,2020-02-20,1
Nepal,Nepal,2020-02-21,1
Nepal,Nepal,2020-02-22,1
Nepal,Nepal,2020-02-23,1
Nepal,Nepal,2020-02-24,1
Nepal,Nepal,2020-02-25,1
Nepal,Nepal,2020-02-26,1
Nepal,Nepal,2020-02-27,1
Nepal,Nepal,2020-02-28,1
Nepal,Nepal,2020-02-29,1
Nepal,Nepal,2020-03-01,1
Nepal,Nepal,2020-03-02,1
Nepal,Nepal,2020-03-03,1
Nepal,Nepal,2020-03-04,1
Nepal,Nepal,2020-03-05,1
Nepal,Nepal,2020-03-06,1
Nepal,Nepal,2020-03-07,1
Nepal,Nepal,2020-03-08,1
Nepal,Nepal,2020-03-09,1
Nepal,Nepal,2020-03-10,1
Nepal,Nepal,2020-03-11,1
Nepal,Nepal,2020-03-12,1
Nepal,Nepal,2020-03-13,1
Nepal,Nepal,2020-03-14,1
Nepal,Nepal,2020-03-15,1
Nepal,Nepal,2020-03-16,1
Nepal,Nepal,2020-03-17,1
Nepal,Nepal,2020-03-18,1
Nepal,Nepal,2020-03-19,1
Nepal,Nepal,2020-03-20,1
Nepal,Nepal,2020-03-21,1
Nepal,Nepal,2020-03-22,2
Netherlands,Aruba,2020-03-13,2
